#ID,Type,Name [JA],Name [EN],Rarity,Grade,Physical,Magical,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,地攻,光攻,闇攻,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,Requirements,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence
10390203,One-Handed Sword,曖昧なデスペレート,Ambiguous despondent,Legend,4,73,0,0,0,80,2,0.9,0,0,100,ok,-1,1,0,0,0,1,0,0,1,1,1,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 4,,,FALSE,,,,,0%,デスペレートをより思い出した。<br>まだまだ曖昧な存在となっており、実用に耐えそうもない。,"Forlorn remembered more for. <br> has become a still ambiguous existence, unlikely for practical use.",[イベント] <a href='http://www.wizardry-online.jp/event/20150428danmachi/'>ダンまちコラボ</a> (2015/04/28 - 2015/05/26),[Events] <a href='http://www.wizardry-online.jp/event/20150428danmachi/'> Dan town collaboration </a> (2015/04/28 - 2015/05/26),,,,,
10390204,One-Handed Sword,何かが違うデスペレート,Something is different despondent,Legend,8,99,0,0,0,120,2,0.9,0,0,100,ok,-1,1,0,0,0,1,0,0,1,1,1,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 8,,,FALSE,,,,,0%,異界の鍛冶師の手によるたぐいまれな長剣……<br>だが、何かひと味足りない気がする。,"Rare long sword ...... <br> Tagui the hands of alien world of blacksmith But, I feel that missing something homeopathic is.",[イベント] <a href='http://www.wizardry-online.jp/event/20150428danmachi/'>ダンまちコラボ</a> (2015/04/28 - 2015/05/26),[Events] <a href='http://www.wizardry-online.jp/event/20150428danmachi/'> Dan town collaboration </a> (2015/04/28 - 2015/05/26),,,,,
10390205,One-Handed Sword,デスペレート？,Despondent?,Legend,12,111,0,0,0,160,2,0.9,0,0,100,ok,-1,1,0,0,0,1,0,0,1,1,1,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,上級鍛冶師の手による第一等級特殊武装……？,First grade the hands of senior smiths special armed ...?,[イベント] <a href='http://www.wizardry-online.jp/event/20150428danmachi/'>ダンまちコラボ</a> (2015/04/28 - 2015/05/26),[Events] <a href='http://www.wizardry-online.jp/event/20150428danmachi/'> Dan town collaboration </a> (2015/04/28 - 2015/05/26),,,,,
10390206,One-Handed Sword,デスペレート・レプリカ,Forlorn replica,Master,20,155,0,0,0,200,2,0.9,0,0,100,ok,-1,1,0,0,0,1,0,0,1,1,1,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,-1,,デスペレート,Downcast,TRUE,防御力無視 100%,Defense force ignored 100%,ホウキヨリヨクムシヒヤクハアセント,Broom better insect leap Ha ascent,5%,ゴブニュ・ファミリア製による第一等級特殊武装。そのレプリカ。<br>本来の不壊属性までは再現できない<br>ものの、きわめて高い耐久度を誇る。,"First grade special armed by Gobunyu-made Familia. The replica. Although <br> can not be reproduced to the original Hue attribute <br>, it boasts an extremely high durability.",[イベント] <a href='http://www.wizardry-online.jp/event/20150428danmachi/'>ダンまちコラボ</a> (2015/04/28 - 2015/05/26),[Events] <a href='http://www.wizardry-online.jp/event/20150428danmachi/'> Dan town collaboration </a> (2015/04/28 - 2015/05/26),[ジェムソケット固定] ◇<br>エストール ワールド専用,[Gem socket retaining] ◇ <br> estolate world dedicated,,,A
10390207,One-Handed Sword,デスペレート・レプリカ (L),Forlorn replica (L),Master,17,123,0,0,0,200,2,0.9,0,0,100,ok,-1,1,0,0,0,1,0,0,1,1,1,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,-1,,デスペレート,Downcast,TRUE,防御力無視 100%,Defense force ignored 100%,ホウキヨリヨクムシヒヤクハアセント,Broom better insect leap Ha ascent,5%,ゴブニュ・ファミリア製による第一等級特殊武装。そのレプリカ。<br>本来の不壊属性までは再現できない<br>ものの、きわめて高い耐久度を誇る。,"First grade special armed by Gobunyu-made Familia. The replica. Although <br> can not be reproduced to the original Hue attribute <br>, it boasts an extremely high durability.",[イベント] <a href='http://www.wizardry-online.jp/event/20150428danmachi/'>ダンまちコラボ</a> (2015/04/28 - 2015/05/26),[Events] <a href='http://www.wizardry-online.jp/event/20150428danmachi/'> Dan town collaboration </a> (2015/04/28 - 2015/05/26),[ジェムソケット固定] ◇<br>†Liberal† ワールド専用,[Gem socket retaining] ◇ <br> † Liberal † world dedicated,,,
10399901,One-Handed Sword,吸引の剣,Sword of the suction,Poor,1,1,0,0,0,4,1,4.5,60,0,40,ok,-1,1,0,0,0,1,0,0,1,1,1,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,-1,,VIT 低下,VIT decline,FALSE,,,,,0%,,,,,,,,,A
10500101,Two-Handed Sword,クレイモア,Claymore,Normal,2,46,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,A
10500103,Two-Handed Sword,セントクレイモア,St. Claymore,Master,2,56,0,0,0,45,3,9,60,0,40,ok,31,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,E
10500104,Two-Handed Sword,ガーディアンクレイモア,Guardian claymore,Good,4,67,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,50,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 4,,,FALSE,,,,,0%,,,,,,,,,
10500105,Two-Handed Sword,怒りのクレイモア,Claymore of anger,Good,3,62,0,0,0,45,3,9,60,0,40,ok,27,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 3,ヘイト蓄積量増加,I hate the accumulated amount increase,TRUE,,,,,0%,,,,,,,,,E
10500106,Two-Handed Sword,グレートウォーソード,Great War Sword,Good,7,92,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,20,0,3,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 7,,,FALSE,,,,,0%,,,,,,,,,
10500107,Two-Handed Sword,契約の大剣,Large sword of contract,Good,8,110,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,-1,SR 8,,,FALSE,,,,,0%,,,,,,,,,
10500108,Two-Handed Sword,クラウドマッシャー,Cloud Smasher,Normal,8,98,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 8,,,FALSE,,,,,0%,,,,,,,,,A
10500109,Two-Handed Sword,マーセナリーブレード,Merced Nally blade,Normal,9,104,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24,-1,,,,FALSE,,,,,0%,,,,,,,,,A
10500110,Two-Handed Sword,ストゥルムファング,Scan Tulum Fang,Master,11,128,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,20,0,2,2,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,プロテクション,protection,TRUE,,,,,0%,,,,,,,,,A
10500111,Two-Handed Sword,フランベルジュ,Furanberuju,Normal,10,108,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,,,,FALSE,,,,,0%,,,,,,,,,
10500112,Two-Handed Sword,デュエルソード,Duel Sword,Normal,11,110,0,0,0,40,3,5.7,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
10500114,Two-Handed Sword,フロワクレイモア,Geoffroy Claymore,Good,14,137,89,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,4,2,0,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
10500117,Two-Handed Sword,歪竜の大剣,Large sword of distortion dragon,Normal,14,164,0,0,0,72,4,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,[ジェムソケット固定] △○◇,[Gem socket retaining] △ ○ ◇,,,A
10500181,Two-Handed Sword,ルーキーズクレイモア,Rookies Claymore,Legend,1,66,0,0,0,58,3,8.3,60,0,40,ok,0,1,0,0,0,0,0,0,0,1,0,257,0,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,[ジェムソケット固定] ○△,[Gem socket retaining] ○ △,,,E
10500202,Two-Handed Sword,グレートソード,Great Sword,Normal,7,87,0,0,0,45,3,8.5,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 7,,,FALSE,,,,,0%,,,,,,,,,A
10500203,Two-Handed Sword,略奪の大剣,Large sword of looting,Artifact,5,121,0,0,0,45,3,8.8,60,0,40,ok,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,"SR 5, Cha",,,FALSE,,,,,0%,,,,,,,,,E
10500206,Two-Handed Sword,アイギスブリンガー,Aegis Bringer,Master,5,72,0,0,0,45,3,8.5,60,0,40,ok,33,1,0,0,0,0,0,0,0,1,0,257,100,0,0,5,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 5,プロテクション,protection,TRUE,,,,,0%,,,,,,,,,E
10500209,Two-Handed Sword,怒りのグレートソード,Great Sword of anger,Good,7,87,0,0,0,45,3,8.5,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,20,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 7,ヘイト蓄積量増加,I hate the accumulated amount increase,FALSE,,,,,0%,,,,,,,,,
10500211,Two-Handed Sword,ドゥームソード,Boomer Doomer,Normal,14,129,73,0,0,45,3,8.5,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
10500212,Two-Handed Sword,ビルダーソード,Builder Sword,Normal,15,126,0,0,0,45,3,8,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,10,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,20,-1,SR 15,,,FALSE,,,,,0%,,,,,,,,,A
10500213,Two-Handed Sword,ルビーアイブレード,Ruby Eye blade,Good,20,209,108,0,0,45,3,8.5,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,40,4,0,1,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,50,-1,,デビルキラー,Devil killer,TRUE,,,,,0%,,,,,,,,,A
10500214,Two-Handed Sword,騎士の大剣,Large sword of knight,Normal,22,230,120,0,0,45,3,9.3,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,25,0,2,4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,,,FALSE,,,,,0%,,,,,,,,,A
10500301,Two-Handed Sword,ファルクス,Farukusu,Good,6,84,0,0,0,45,3,8.2,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,A
10500302,Two-Handed Sword,ガーディアンファルクス,Guardian Fal box,Good,7,88,0,0,0,45,3,8.2,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,60,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 7,,,FALSE,,,,,0%,,,,,,,,,
10500303,Two-Handed Sword,ブラストファルクス,Blast Fal box,Normal,14,130,71,0,0,45,3,8.2,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
10500304,Two-Handed Sword,ムーンファルクス,Moon Fal box,Normal,15,135,0,0,0,45,3,8.2,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,10,25,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,,,FALSE,,,,,0%,,,,,,,,,
10500305,Two-Handed Sword,リミテッドファルクス,Limited Fal box,Legend,1,200,0,0,0,90,3,8.2,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,30,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,20,35,,,,FALSE,,,,,0%,,,,,,,,,A
10500403,Two-Handed Sword,破壊の大剣,Large sword of destruction,Master,6,85,0,0,0,45,3,9,60,0,40,ok,33,1,0,0,0,0,0,0,0,1,0,257,0,0,2,0,0,-2,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 6,,,FALSE,物＆魔防低下,Things & Mabo decline,フツマホウテイカ,Futsumahouteika,1%,,,,,,,,,E
10500404,Two-Handed Sword,守護の大剣,Large sword of patron,Good,6,83,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,40,0,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,-1,SR 6,,,FALSE,,,,,0%,,,,,,,,,
10500405,Two-Handed Sword,ヴァストラブレード,Cordova Stra blade,Good,16,150,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,20,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,,,,FALSE,気絶,Swoon,キセツ,Season,-2%,,,,,,,,,A
10500406,Two-Handed Sword,ノウトゥス,Noutusu,Good,13,127,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,60,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,ヘイト蓄積量増加,I hate the accumulated amount increase,TRUE,,,,,0%,,,,,,,,,A
10500407,Two-Handed Sword,ハルシオーネ,Harushione,Master,24,317,166,0,0,45,3,9,60,0,40,ok,42,1,0,0,0,0,0,0,0,1,0,257,130,0,14,3,7,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,[スキル] 飛幻刃,[Skills] Himaboroshiha,,,E
10500410,Two-Handed Sword,エストワリヤ,Esutowariya,Normal,25,309,165,0,0,45,3,9,60,0,40,ok,33,1,0,0,0,0,0,0,0,1,0,257,60,0,7,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,,,FALSE,,,,,0%,,,,,,,,,E
10500504,Two-Handed Sword,オルカーンヴァッフェ,Ol Khan Valle d'Fe,Master,12,124,0,0,0,40,3,9.2,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,30,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,STR 28,衝撃波,shock wave,TRUE,,,,,0%,,,,,,,,,A
10500505,Two-Handed Sword,ジオグラフバスター,Geo graph Buster,Master,17,182,0,0,0,45,3,25,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,45,0,2,0,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,44,-1,,追加攻撃,Add attack,TRUE,,,,,0%,,,,,,,,,
10500506,Two-Handed Sword,マグナブレイカー,Magna Breaker,Good,16,152,10,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,30,30,0,0,0,-2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,,正面でのハードヒット率上昇,Increase in hard hit ratio in the front,TRUE,,,,,0%,,,,,,,,,
10500507,Two-Handed Sword,ゴーズブロウ,Gozuburou,Master,14,152,108,0,0,45,3,9,100,0,0,ok,-1,1,0,0,0,0,0,0,0,1,0,257,35,35,0,0,2,-2,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,恐怖,Fear,キヨウフ,Kiyoufu,-4%,,,,,,,,,A
10500508,Two-Handed Sword,巨人の匕首,Dagger of giants,Master,10,120,0,0,0,45,3,10,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,100,0,3,3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,,,,FALSE,,,,,0%,,,,,,,,,A
10500509,Two-Handed Sword,ジャド,Judd,Normal,26,334,175,0,0,40,3,10,100,0,0,ok,33,1,0,0,0,0,0,0,0,1,0,257,70,0,9,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,,,FALSE,,,,,0%,,,,,,,,,E
10500602,Two-Handed Sword,パレグリィセイバー,Palais Guryi Saber,Normal,20,200,103,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,,,FALSE,,,,,0%,,,,,,,,,A
10500603,Two-Handed Sword,プライマスブレイド,Primus Blade,Normal,17,149,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,20,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,44,-1,,,,FALSE,,,,,0%,,,,,,,,,
10500604,Two-Handed Sword,ラムダブレイド,Lambda Blade,Normal,21,231,110,0,0,45,3,9.3,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,2,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,,,FALSE,,,,,0%,,,,,,,,,A
10500605,Two-Handed Sword,ゼラムグレイター,Zeramugureita,Normal,13,121,0,0,0,52,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,A
10500703,Two-Handed Sword,エルソード,Elsword,Master,13,136,0,0,0,40,3,9,60,0,40,ok,37,1,0,0,0,0,0,0,0,1,0,257,100,30,0,3,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,ホーリーブレス,Holy Breath,TRUE,,,,,0%,,,,,,,,,E
10500704,Two-Handed Sword,ウィングドスラッシャー,Winged Slasher,Normal,24,275,144,0,0,45,3,9,60,0,40,ok,32,1,0,0,0,0,0,0,0,1,0,257,50,0,6,4,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
10500705,Two-Handed Sword,ダークソード,Dark Sword,Master,18,235,103,0,0,45,3,10,60,0,40,ok,-1,1,0,0,0,0,0,0,0,0,0,1,60,0,4,4,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,闇属性追加攻撃,Darkness attribute additional attack,TRUE,,,,,0%,,,,,,,,,
10500706,Two-Handed Sword,ルーンブレイカー,Rune Breaker,Master,12,132,132,0,0,35,3,8.6,60,0,40,ok,-1,1,0,1,0,0,0,0,0,1,0,261,10,50,0,0,0,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,INT 18,,,FALSE,,,,,0%,,,,,,,,,
10500707,Two-Handed Sword,剛剣ドレイクファング,Tsuyoshi sword Drake Fang,Artifact,20,508,123,0,0,45,3,23,60,0,40,ok,0,1,0,0,0,0,0,0,0,0,0,1,250,0,8,6,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,50,-1,,剛破砕,Tsuyoshi crushed,TRUE,,,,,0%,古代文明の技術によって、凶暴なクリスタルドレイクの爪から生成された大剣。<br>一振りで複数の敵をなぎ倒すと言われている。通常攻撃時に追加攻撃（無属性小爆発）を与える。,"By the ancient civilization technology, a large sword that has been generated from the claws of the ferocious Crystal Drake. <br> are said to mowing down multiple enemies with one swing. Add attack during normal attack give a (non-attribute small explosion).",,,,,,,E
10500802,Two-Handed Sword,ブランディッシュ,Brandish,Normal,15,138,0,0,0,45,3,9,60,0,40,ok,-1,1,0,0,0,0,0,0,0,1,0,257,50,0,0,4,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,,,FALSE,,,,,0%,,,,,,,,,A
